grid,year,round,alt,constructorRef_ferrari,constructorRef_mclaren,constructorRef_williams,constructorRef_red_bull
24,1962,6,578,0.0,0.0,0.0,0.0
0,1978,4,12,0.0,0.0,0.0,0.0
4,2004,8,13,0.0,0.0,1.0,0.0
1,2012,18,3,0.0,1.0,0.0,0.0
21,2006,11,228,0.0,0.0,0.0,0.0
11,1975,12,678,0.0,0.0,0.0,0.0
4,1993,4,37,0.0,1.0,0.0,0.0
11,1988,3,7,0.0,0.0,0.0,0.0
15,1972,9,678,0.0,0.0,0.0,0.0
5,1978,5,7,0.0,0.0,0.0,0.0
8,1971,7,578,0.0,0.0,0.0,0.0
17,1963,10,15,0.0,0.0,0.0,0.0
15,2004,18,785,0.0,0.0,0.0,0.0
19,2014,10,103,0.0,0.0,0.0,0.0
1,1997,6,109,0.0,0.0,1.0,0.0
2,2001,13,264,0.0,1.0,0.0,0.0
6,1995,4,109,0.0,0.0,0.0,0.0
20,2002,4,37,0.0,0.0,0.0,0.0
0,1968,9,162,0.0,0.0,0.0,0.0
6,2015,11,401,0.0,0.0,1.0,0.0
15,1983,13,162,0.0,1.0,0.0,0.0
10,1956,5,88,0.0,0.0,0.0,0.0
8,1998,2,785,0.0,0.0,0.0,0.0
0,1993,5,109,0.0,0.0,0.0,0.0
12,2000,9,228,0.0,0.0,0.0,0.0
5,2012,10,103,0.0,0.0,1.0,0.0
5,1976,7,153,1.0,0.0,0.0,0.0
10,1951,1,551,1.0,0.0,0.0,0.0
23,1972,8,578,0.0,0.0,0.0,0.0
20,2009,1,10,0.0,0.0,0.0,0.0
21,1988,1,1126,0.0,0.0,0.0,0.0
14,1957,3,223,0.0,0.0,0.0,0.0
3,1954,2,223,0.0,0.0,0.0,0.0
19,1974,5,139,0.0,0.0,0.0,0.0
20,2010,11,103,0.0,0.0,0.0,0.0
13,1957,3,223,0.0,0.0,0.0,0.0
14,2013,14,0,0.0,0.0,0.0,0.0
20,2012,20,785,0.0,0.0,0.0,0.0
14,1954,4,88,0.0,0.0,0.0,0.0
8,1967,2,7,0.0,0.0,0.0,0.0
16,1995,14,578,0.0,0.0,0.0,0.0
11,2010,12,264,0.0,1.0,0.0,0.0
10,2004,17,45,0.0,0.0,0.0,0.0
8,2004,3,7,0.0,0.0,0.0,0.0
19,1989,10,264,0.0,0.0,0.0,0.0
4,1996,3,8,0.0,0.0,0.0,0.0
8,1964,7,676,0.0,0.0,0.0,0.0
8,1984,9,139,0.0,0.0,1.0,0.0
19,1987,2,37,0.0,0.0,0.0,0.0
15,2002,3,785,0.0,0.0,0.0,0.0
3,1990,11,401,1.0,0.0,0.0,0.0
1,1991,2,785,0.0,1.0,0.0,0.0
17,2015,15,2,0.0,0.0,0.0,0.0
7,2001,12,103,0.0,0.0,0.0,0.0
4,2014,19,3,0.0,0.0,1.0,0.0
21,1979,15,485,0.0,0.0,0.0,0.0
9,2004,7,578,0.0,0.0,1.0,0.0
26,1993,1,1460,0.0,0.0,0.0,0.0
12,1974,2,785,0.0,0.0,0.0,0.0
23,1984,16,130,0.0,0.0,0.0,0.0
7,1979,14,13,0.0,0.0,0.0,0.0
22,2001,6,678,0.0,0.0,0.0,0.0
8,1987,5,177,0.0,0.0,0.0,0.0
22,1970,1,1460,0.0,0.0,0.0,0.0
2,1958,1,8,1.0,0.0,0.0,0.0
15,2006,14,130,0.0,0.0,0.0,0.0
4,2014,1,10,0.0,1.0,0.0,0.0
22,2007,4,109,0.0,0.0,0.0,0.0
13,1958,5,401,0.0,0.0,0.0,0.0
14,2012,12,401,1.0,0.0,0.0,0.0
14,2009,14,18,0.0,0.0,0.0,0.0
20,1995,4,109,0.0,0.0,0.0,0.0
5,2010,3,18,0.0,0.0,1.0,0.0
21,1976,5,36,0.0,0.0,0.0,0.0
16,1965,4,790,0.0,0.0,0.0,0.0
14,1995,10,264,0.0,0.0,0.0,0.0
11,2011,3,5,0.0,0.0,0.0,0.0
17,2002,17,45,0.0,0.0,0.0,0.0
17,1963,8,485,0.0,0.0,0.0,0.0
9,1970,12,485,0.0,0.0,0.0,0.0
20,1985,11,6,0.0,0.0,0.0,0.0
15,1990,5,13,0.0,0.0,0.0,0.0
15,2014,5,109,0.0,0.0,0.0,1.0
2,2003,5,109,1.0,0.0,0.0,0.0
10,1994,6,13,0.0,0.0,0.0,0.0
0,1961,7,162,0.0,0.0,0.0,0.0
16,2003,2,18,0.0,0.0,0.0,0.0
29,1952,2,223,0.0,0.0,0.0,0.0
10,2003,11,153,0.0,0.0,0.0,0.0
11,1981,13,162,0.0,0.0,0.0,0.0
6,1999,4,7,0.0,0.0,0.0,0.0
17,1987,8,103,0.0,0.0,0.0,0.0
10,1960,4,6,0.0,0.0,0.0,0.0
3,2013,16,194,0.0,0.0,0.0,0.0
7,1990,7,432,0.0,0.0,0.0,0.0
0,1989,7,432,0.0,0.0,0.0,0.0
10,2005,2,18,0.0,0.0,1.0,0.0
16,2012,18,3,0.0,0.0,0.0,0.0
9,1966,8,485,0.0,0.0,0.0,0.0
0,1961,3,401,0.0,0.0,0.0,0.0
6,1970,13,2227,0.0,0.0,0.0,0.0
13,1982,15,162,0.0,0.0,1.0,0.0
8,2013,13,18,0.0,1.0,0.0,0.0
5,2013,1,10,1.0,0.0,0.0,0.0
14,2012,19,161,0.0,0.0,0.0,0.0
5,2001,13,264,0.0,0.0,0.0,0.0
20,2015,8,678,0.0,1.0,0.0,0.0
4,1986,1,1126,0.0,0.0,0.0,0.0
22,1991,6,2227,0.0,0.0,0.0,0.0
11,1951,6,578,0.0,0.0,0.0,0.0
13,1961,4,88,0.0,0.0,0.0,0.0
7,1983,2,12,0.0,0.0,0.0,0.0
0,1979,7,7,0.0,0.0,0.0,0.0
26,1954,5,153,0.0,0.0,0.0,0.0
24,1958,8,578,0.0,0.0,0.0,0.0
9,1991,16,58,0.0,0.0,0.0,0.0
9,1989,11,401,0.0,0.0,0.0,0.0
2,2011,3,5,0.0,1.0,0.0,0.0
0,1981,8,484,0.0,0.0,0.0,0.0
19,1981,6,7,0.0,0.0,0.0,0.0
23,1968,1,1460,0.0,0.0,0.0,0.0
9,2003,7,7,0.0,0.0,0.0,0.0
12,2013,3,5,0.0,1.0,0.0,0.0
0,1965,10,2227,1.0,0.0,0.0,0.0
5,1962,5,20,0.0,0.0,0.0,0.0
2,1965,9,485,0.0,0.0,0.0,0.0
7,2014,11,264,0.0,1.0,0.0,0.0
0,1978,5,7,0.0,1.0,0.0,0.0
0,1974,14,332,0.0,0.0,0.0,0.0
9,1994,12,162,0.0,0.0,0.0,0.0
13,1976,3,12,0.0,0.0,0.0,0.0
24,1986,16,58,0.0,0.0,0.0,0.0
2,1954,4,88,0.0,0.0,0.0,0.0
31,1974,5,139,0.0,0.0,0.0,0.0
3,2005,19,5,0.0,1.0,0.0,0.0
9,1962,8,485,0.0,0.0,0.0,0.0
17,1992,12,401,0.0,0.0,0.0,0.0
7,1982,9,6,0.0,0.0,1.0,0.0
0,1980,6,7,0.0,0.0,0.0,0.0
0,1988,15,45,0.0,0.0,0.0,0.0
18,1950,3,223,0.0,0.0,0.0,0.0
1,1976,2,1460,0.0,1.0,0.0,0.0
4,2011,14,18,0.0,1.0,0.0,0.0
23,1991,16,58,0.0,0.0,0.0,0.0
0,1981,14,13,0.0,0.0,0.0,0.0
11,2000,15,223,0.0,0.0,0.0,0.0
1,2007,8,228,1.0,0.0,0.0,0.0
19,2000,16,45,0.0,0.0,0.0,0.0
25,1983,10,103,0.0,0.0,0.0,0.0
22,1971,9,162,0.0,0.0,0.0,0.0
18,1995,3,37,0.0,0.0,0.0,0.0
18,2014,18,785,0.0,0.0,0.0,0.0
26,1983,7,177,0.0,0.0,0.0,0.0
19,1989,11,401,0.0,0.0,0.0,0.0
19,1979,10,103,0.0,0.0,0.0,0.0
12,1987,6,432,0.0,0.0,0.0,0.0
17,2002,5,109,0.0,0.0,0.0,0.0
2,1966,1,7,1.0,0.0,0.0,0.0
16,1985,1,1126,0.0,0.0,0.0,0.0
6,1950,6,88,0.0,0.0,0.0,0.0
14,1960,7,153,0.0,0.0,0.0,0.0
21,1984,7,13,0.0,0.0,0.0,0.0
7,2009,1,10,1.0,0.0,0.0,0.0
15,1957,2,7,0.0,0.0,0.0,0.0
13,2003,12,103,0.0,0.0,0.0,0.0
17,1978,8,153,0.0,0.0,0.0,0.0
8,2004,2,18,0.0,0.0,0.0,0.0
9,1981,8,484,0.0,0.0,1.0,0.0
17,1985,6,177,0.0,0.0,0.0,0.0
7,1958,3,6,0.0,0.0,0.0,0.0
1,2011,16,0,0.0,1.0,0.0,0.0
2,2010,9,4,0.0,0.0,0.0,1.0
4,1976,9,145,1.0,0.0,0.0,0.0
9,1990,14,37,0.0,0.0,0.0,0.0
10,1979,9,153,0.0,0.0,0.0,0.0
8,1968,9,162,1.0,0.0,0.0,0.0
7,2005,15,162,1.0,0.0,0.0,0.0
15,2015,10,264,0.0,1.0,0.0,0.0
1,2015,4,7,0.0,0.0,0.0,0.0
6,2014,1,10,0.0,0.0,0.0,0.0
18,1976,12,6,0.0,0.0,0.0,0.0
17,1960,6,88,0.0,0.0,0.0,0.0
7,1990,12,162,0.0,0.0,1.0,0.0
20,2014,12,401,0.0,0.0,0.0,0.0
16,1972,6,790,0.0,0.0,0.0,0.0
4,1979,11,678,0.0,0.0,0.0,0.0
17,1986,9,145,0.0,0.0,0.0,0.0
9,2003,8,13,0.0,0.0,0.0,0.0
13,1995,10,264,0.0,1.0,0.0,0.0
11,2012,15,45,0.0,0.0,0.0,0.0
0,1979,9,153,0.0,0.0,0.0,0.0
13,1967,7,578,0.0,0.0,0.0,0.0
5,1983,5,7,0.0,0.0,1.0,0.0
2,2007,7,223,0.0,1.0,0.0,0.0
19,2003,14,162,0.0,0.0,0.0,0.0
17,1992,10,103,0.0,0.0,0.0,0.0
11,1957,6,578,0.0,0.0,0.0,0.0
6,1991,4,7,0.0,1.0,0.0,0.0
0,1990,16,58,0.0,0.0,0.0,0.0
25,1987,8,103,0.0,0.0,0.0,0.0
15,2014,17,161,0.0,0.0,0.0,0.0
4,2005,7,578,0.0,0.0,0.0,0.0
10,1990,12,162,0.0,0.0,0.0,0.0
15,1950,2,7,0.0,0.0,0.0,0.0
4,1996,7,109,0.0,0.0,0.0,0.0
24,1978,13,6,0.0,0.0,0.0,0.0
11,1958,8,578,0.0,0.0,0.0,0.0
1,2003,9,578,0.0,1.0,0.0,0.0
21,2014,6,7,0.0,0.0,0.0,0.0
15,1962,3,401,0.0,0.0,0.0,0.0
7,1982,15,162,0.0,0.0,1.0,0.0
7,2001,17,45,0.0,1.0,0.0,0.0
9,1984,13,6,1.0,0.0,0.0,0.0
4,1985,8,153,0.0,0.0,0.0,0.0
11,1989,12,162,0.0,0.0,0.0,0.0
12,1989,12,162,0.0,0.0,0.0,0.0
18,1977,9,484,0.0,0.0,0.0,0.0
12,1970,7,145,0.0,0.0,0.0,0.0
5,2015,19,3,0.0,0.0,0.0,1.0
1,1999,4,7,0.0,1.0,0.0,0.0
6,1963,4,88,0.0,0.0,0.0,0.0
19,1988,15,45,0.0,0.0,0.0,0.0
20,2000,5,109,0.0,0.0,0.0,0.0
19,1997,6,109,0.0,0.0,0.0,0.0
2,1972,10,162,0.0,0.0,0.0,0.0
11,2002,14,401,0.0,0.0,0.0,0.0
7,1997,12,401,0.0,0.0,1.0,0.0
19,1998,15,578,0.0,0.0,0.0,0.0
6,1996,10,153,0.0,0.0,0.0,0.0
1,1988,2,37,0.0,1.0,0.0,0.0
17,2013,18,161,0.0,0.0,1.0,0.0
6,1953,2,223,0.0,0.0,0.0,0.0
16,1975,3,1460,0.0,1.0,0.0,0.0
19,1982,13,678,0.0,0.0,0.0,0.0
22,2010,11,103,0.0,0.0,0.0,0.0
13,1989,11,401,0.0,0.0,0.0,0.0
11,2004,5,109,0.0,0.0,0.0,0.0
4,2012,7,13,0.0,0.0,0.0,1.0
14,2011,18,3,0.0,0.0,0.0,0.0
25,1982,5,36,0.0,0.0,0.0,0.0
6,1979,14,13,0.0,0.0,0.0,0.0
18,1972,4,7,0.0,0.0,0.0,0.0
2,2006,4,37,0.0,0.0,0.0,0.0
5,1986,10,103,0.0,0.0,1.0,0.0
27,1953,2,223,0.0,0.0,0.0,0.0
18,1975,6,36,0.0,0.0,0.0,0.0
20,1956,7,578,0.0,0.0,0.0,0.0
18,1990,7,432,0.0,0.0,0.0,0.0
5,1974,7,153,0.0,0.0,0.0,0.0
10,1958,6,88,0.0,0.0,0.0,0.0
6,1959,6,53,1.0,0.0,0.0,0.0
19,1977,9,484,0.0,0.0,0.0,0.0
1,1976,11,678,0.0,1.0,0.0,0.0
8,1999,1,10,0.0,0.0,1.0,0.0
10,1998,14,162,0.0,0.0,0.0,0.0
26,1978,12,678,0.0,0.0,0.0,0.0
14,1956,6,153,0.0,0.0,0.0,0.0
22,1987,4,7,0.0,0.0,0.0,0.0
5,1978,6,36,0.0,0.0,0.0,0.0
9,1976,10,578,0.0,1.0,0.0,0.0
20,1995,6,13,0.0,0.0,0.0,0.0
4,2002,17,45,0.0,1.0,0.0,0.0
1,1984,10,145,0.0,0.0,0.0,0.0
6,1994,3,37,1.0,0.0,0.0,0.0
3,1972,11,332,0.0,0.0,0.0,0.0
20,2009,5,109,0.0,0.0,0.0,0.0
2,1986,2,37,0.0,0.0,1.0,0.0
7,2013,6,7,0.0,1.0,0.0,0.0
5,1990,12,162,0.0,0.0,0.0,0.0
13,1962,3,401,0.0,0.0,0.0,0.0
5,1978,13,6,1.0,0.0,0.0,0.0
12,1981,9,153,0.0,0.0,0.0,0.0
1,2001,7,7,0.0,1.0,0.0,0.0
8,1980,4,12,0.0,0.0,0.0,0.0
10,2008,13,401,0.0,0.0,0.0,0.0
9,1983,12,6,0.0,0.0,0.0,0.0
18,1984,15,578,0.0,0.0,0.0,0.0
19,1979,11,678,0.0,0.0,0.0,0.0
0,1963,3,6,0.0,0.0,0.0,0.0
10,1965,9,485,0.0,0.0,0.0,0.0
15,2004,9,223,0.0,0.0,0.0,0.0
15,1971,8,678,0.0,0.0,0.0,0.0
7,1961,2,6,0.0,0.0,0.0,0.0
0,1962,9,15,0.0,0.0,0.0,0.0
22,2011,19,785,0.0,0.0,0.0,0.0
6,2002,15,162,0.0,1.0,0.0,0.0
2,1976,13,162,0.0,0.0,0.0,0.0
3,1964,2,6,0.0,0.0,0.0,0.0
2,2008,11,264,0.0,1.0,0.0,0.0
4,1954,2,223,0.0,0.0,0.0,0.0
11,2004,8,13,0.0,0.0,0.0,0.0
13,2009,17,3,0.0,0.0,1.0,0.0
1,1964,1,7,0.0,0.0,0.0,0.0
7,1959,7,158,1.0,0.0,0.0,0.0
19,1962,8,485,0.0,0.0,0.0,0.0
12,2005,3,7,0.0,0.0,0.0,0.0
10,2010,9,4,0.0,0.0,0.0,0.0
6,1961,2,6,0.0,0.0,0.0,0.0
18,2002,1,10,0.0,0.0,0.0,0.0
2,1979,2,785,0.0,0.0,0.0,0.0
11,2015,16,161,0.0,1.0,0.0,0.0
5,1997,7,13,0.0,1.0,0.0,0.0
15,1951,7,162,0.0,0.0,0.0,0.0
13,2006,8,153,0.0,0.0,0.0,0.0
11,1955,7,162,0.0,0.0,0.0,0.0
13,2000,4,153,0.0,0.0,0.0,0.0
11,1956,5,88,1.0,0.0,0.0,0.0
21,1982,10,145,0.0,0.0,0.0,0.0
24,1975,6,36,0.0,0.0,0.0,0.0
7,2010,2,10,0.0,0.0,0.0,0.0
0,1984,1,1126,0.0,0.0,0.0,0.0
11,1989,6,13,0.0,0.0,0.0,0.0
23,1971,11,485,0.0,0.0,0.0,0.0
3,1992,13,162,1.0,0.0,0.0,0.0
15,1980,5,36,0.0,0.0,0.0,0.0
17,1981,3,8,0.0,0.0,0.0,0.0
9,2008,13,401,0.0,0.0,0.0,0.0
10,2010,18,785,0.0,0.0,0.0,0.0
24,1987,13,37,0.0,0.0,0.0,0.0
4,2010,11,103,0.0,0.0,0.0,1.0
13,2014,12,401,0.0,0.0,0.0,0.0
7,2014,4,5,0.0,0.0,1.0,0.0
11,1989,15,45,0.0,0.0,0.0,0.0
9,1977,10,153,0.0,1.0,0.0,0.0
20,1990,2,785,0.0,0.0,0.0,0.0
16,1999,9,678,0.0,0.0,0.0,0.0
22,2011,5,109,0.0,0.0,0.0,0.0
16,1994,11,401,0.0,0.0,0.0,0.0
1,1979,13,162,0.0,0.0,0.0,0.0
6,1979,10,103,0.0,0.0,1.0,0.0
12,2009,17,3,0.0,0.0,0.0,0.0
25,1990,8,153,0.0,0.0,0.0,0.0
23,1974,3,1460,0.0,0.0,0.0,0.0
0,1990,4,7,0.0,0.0,0.0,0.0
20,1954,5,153,0.0,0.0,0.0,0.0
26,1991,3,37,0.0,0.0,0.0,0.0
2,2012,16,0,0.0,0.0,0.0,1.0
20,2014,11,264,0.0,0.0,0.0,0.0
3,1994,13,130,0.0,0.0,1.0,0.0
12,1978,7,609,0.0,0.0,0.0,0.0
19,1965,7,578,0.0,0.0,0.0,0.0
0,1991,10,264,0.0,0.0,0.0,0.0
11,1989,13,130,0.0,0.0,0.0,0.0
17,1958,6,88,0.0,0.0,0.0,0.0
6,2006,12,103,0.0,0.0,0.0,0.0
23,1961,7,162,0.0,0.0,0.0,0.0
9,2006,13,264,0.0,0.0,0.0,0.0
13,2010,10,153,0.0,0.0,1.0,0.0
4,1979,15,485,0.0,0.0,0.0,0.0
15,1953,1,8,0.0,0.0,0.0,0.0
7,2012,1,10,0.0,0.0,0.0,0.0
15,2004,5,109,0.0,0.0,0.0,0.0
9,2003,6,678,0.0,0.0,0.0,0.0
4,1999,9,678,0.0,0.0,0.0,0.0
13,1980,4,12,0.0,0.0,0.0,0.0
22,1993,3,88,0.0,0.0,0.0,0.0
21,2010,10,153,0.0,0.0,0.0,0.0
18,1984,3,36,0.0,0.0,0.0,0.0
24,1992,3,785,0.0,0.0,0.0,0.0
11,1979,11,678,0.0,0.0,0.0,0.0
12,1971,10,332,1.0,0.0,0.0,0.0
7,1977,2,785,0.0,0.0,0.0,0.0
11,2002,6,678,0.0,0.0,0.0,0.0
1,1989,15,45,0.0,1.0,0.0,0.0
11,2009,17,3,1.0,0.0,0.0,0.0
26,1986,11,264,0.0,0.0,0.0,0.0
27,1956,3,223,0.0,0.0,0.0,0.0
0,1990,5,13,0.0,0.0,0.0,0.0
3,2004,7,578,0.0,0.0,0.0,0.0
8,1988,15,45,0.0,0.0,1.0,0.0
8,1983,15,1460,0.0,0.0,0.0,0.0
16,1987,2,37,0.0,0.0,0.0,0.0
18,1963,9,2227,0.0,0.0,0.0,0.0
25,1986,13,162,0.0,0.0,0.0,0.0
0,1989,13,130,0.0,0.0,0.0,0.0
20,1988,2,37,0.0,0.0,0.0,0.0
31,1961,7,162,0.0,0.0,0.0,0.0
20,1976,1,785,0.0,0.0,0.0,0.0
24,1982,3,12,0.0,0.0,0.0,0.0
24,1971,11,485,0.0,0.0,0.0,0.0
20,2006,1,7,0.0,0.0,0.0,0.0
14,1951,1,551,0.0,0.0,0.0,0.0
8,1951,5,153,1.0,0.0,0.0,0.0
5,1961,3,401,1.0,0.0,0.0,0.0
1,1994,15,45,0.0,0.0,0.0,0.0
9,2008,12,4,0.0,0.0,1.0,0.0
1,1993,2,785,0.0,0.0,1.0,0.0
20,2002,6,678,0.0,0.0,0.0,0.0
10,1962,7,162,1.0,0.0,0.0,0.0
8,1985,16,58,0.0,0.0,0.0,0.0
7,1994,2,266,1.0,0.0,0.0,0.0
15,1956,5,88,0.0,0.0,0.0,0.0
10,1981,11,678,0.0,0.0,0.0,0.0
0,1989,7,432,0.0,0.0,0.0,0.0
20,2005,18,45,0.0,0.0,0.0,0.0
17,2014,7,13,0.0,0.0,0.0,0.0
19,1995,4,109,0.0,0.0,0.0,0.0
20,2002,9,578,0.0,0.0,0.0,0.0
12,1990,16,58,0.0,0.0,0.0,0.0
17,2004,9,223,0.0,0.0,0.0,0.0
11,1973,11,578,0.0,0.0,0.0,0.0
3,1955,3,223,0.0,0.0,0.0,0.0
17,1982,3,12,0.0,0.0,0.0,0.0
14,2012,2,18,0.0,0.0,0.0,0.0
19,1995,13,130,0.0,0.0,0.0,0.0
0,1977,14,162,0.0,0.0,0.0,0.0
20,1990,9,103,0.0,0.0,0.0,0.0
23,1992,8,228,0.0,0.0,0.0,0.0
1,1997,5,7,0.0,0.0,1.0,0.0
21,1994,16,58,0.0,0.0,0.0,0.0
3,1970,12,485,0.0,0.0,0.0,0.0
10,1955,6,20,1.0,0.0,0.0,0.0
1,2002,8,13,0.0,0.0,1.0,0.0
17,1984,2,1460,0.0,0.0,0.0,0.0
26,1978,10,145,0.0,0.0,0.0,0.0
11,1968,1,1460,1.0,0.0,0.0,0.0
22,1980,3,1460,0.0,0.0,0.0,0.0
14,2000,6,578,0.0,0.0,0.0,0.0
6,1977,3,1460,0.0,0.0,0.0,0.0
10,1983,4,37,0.0,0.0,0.0,0.0
16,2005,10,228,0.0,0.0,0.0,1.0
5,1990,5,13,0.0,0.0,0.0,0.0
24,2011,3,5,0.0,0.0,0.0,0.0
19,1970,11,214,0.0,0.0,0.0,0.0
5,1955,4,401,0.0,0.0,0.0,0.0
0,1990,10,264,0.0,0.0,0.0,0.0
2,1987,6,432,0.0,1.0,0.0,0.0
11,1976,1,785,0.0,0.0,0.0,0.0
14,1990,8,153,0.0,0.0,0.0,0.0
16,1983,14,145,0.0,0.0,1.0,0.0
22,2007,11,264,0.0,0.0,0.0,0.0
0,1989,12,162,0.0,0.0,0.0,0.0
5,2005,8,13,0.0,1.0,0.0,0.0
13,1998,4,37,0.0,0.0,0.0,0.0
19,1986,11,264,0.0,0.0,0.0,0.0
2,1983,4,37,0.0,0.0,0.0,0.0
15,1970,4,401,0.0,0.0,0.0,0.0
6,1993,9,153,0.0,0.0,0.0,0.0
16,1954,9,85,0.0,0.0,0.0,0.0
3,1998,14,162,0.0,1.0,0.0,0.0
17,2000,17,18,0.0,0.0,0.0,0.0
13,1980,13,13,0.0,0.0,0.0,0.0
15,2004,14,401,0.0,0.0,0.0,0.0
8,1992,13,162,0.0,0.0,0.0,0.0
19,1951,8,85,0.0,0.0,0.0,0.0
19,1988,12,162,0.0,0.0,0.0,0.0
4,1997,2,785,0.0,1.0,0.0,0.0
25,1974,10,145,0.0,0.0,0.0,0.0
11,1960,3,223,0.0,0.0,0.0,0.0
6,2011,17,194,1.0,0.0,0.0,0.0
21,1985,11,6,0.0,0.0,0.0,0.0
18,1963,3,6,0.0,0.0,0.0,0.0
5,2005,19,5,0.0,1.0,0.0,0.0
4,1968,12,2227,0.0,0.0,0.0,0.0
7,2004,10,228,0.0,0.0,0.0,0.0
10,1970,1,1460,0.0,0.0,0.0,0.0
2,2005,15,162,0.0,0.0,0.0,0.0
11,2013,18,161,0.0,0.0,0.0,0.0
19,1997,13,162,0.0,0.0,0.0,0.0
18,2008,1,10,0.0,0.0,0.0,0.0
12,1988,1,1126,0.0,0.0,0.0,0.0
13,1971,11,485,0.0,0.0,0.0,0.0
21,1951,2,223,0.0,0.0,0.0,0.0
12,1972,11,332,0.0,0.0,0.0,0.0
15,1993,2,785,0.0,0.0,0.0,0.0
5,2006,15,162,0.0,0.0,0.0,0.0
1,1984,7,13,0.0,0.0,0.0,0.0
15,1953,8,551,0.0,0.0,0.0,0.0
2,2000,11,103,1.0,0.0,0.0,0.0
20,2004,13,264,0.0,0.0,0.0,0.0
33,1955,3,223,0.0,0.0,0.0,0.0
24,1972,8,578,0.0,0.0,0.0,0.0
8,1995,15,266,0.0,0.0,0.0,0.0
14,1975,13,162,0.0,0.0,0.0,0.0
17,1986,11,264,0.0,0.0,0.0,0.0
10,1991,9,103,0.0,0.0,0.0,0.0
7,1956,7,578,0.0,0.0,0.0,0.0
13,1964,5,145,0.0,0.0,0.0,0.0
8,1973,4,79,0.0,0.0,0.0,0.0
14,2014,14,18,0.0,0.0,0.0,0.0
5,1953,2,223,0.0,0.0,0.0,0.0
8,1997,7,13,0.0,0.0,0.0,0.0
18,1975,2,785,0.0,0.0,0.0,0.0
6,2011,19,785,0.0,0.0,0.0,0.0
26,1995,3,37,0.0,0.0,0.0,0.0
13,1957,2,7,0.0,0.0,0.0,0.0
9,1989,3,7,0.0,0.0,0.0,0.0
16,2008,11,264,0.0,0.0,1.0,0.0
5,2001,15,162,0.0,0.0,0.0,0.0
1,1975,9,432,1.0,0.0,0.0,0.0
12,1997,7,13,1.0,0.0,0.0,0.0
20,1992,6,7,0.0,0.0,0.0,0.0
25,1962,6,578,0.0,0.0,0.0,0.0
15,1957,3,223,0.0,0.0,0.0,0.0
10,1954,1,8,0.0,0.0,0.0,0.0
10,2003,9,578,0.0,0.0,0.0,0.0
15,1986,1,1126,0.0,0.0,0.0,0.0
19,1953,7,578,1.0,0.0,0.0,0.0
15,2009,16,785,0.0,0.0,0.0,1.0
16,1997,3,8,0.0,0.0,0.0,0.0
11,1996,15,130,0.0,0.0,0.0,0.0
8,2002,9,578,0.0,0.0,0.0,0.0
15,1985,7,432,0.0,0.0,0.0,0.0
11,1997,13,162,0.0,0.0,0.0,0.0
10,1985,10,678,0.0,0.0,0.0,0.0
17,1998,5,109,0.0,0.0,0.0,0.0
1,2003,5,109,1.0,0.0,0.0,0.0
8,1987,8,103,0.0,1.0,0.0,0.0
12,1960,10,470,0.0,0.0,0.0,0.0
16,1995,6,13,0.0,0.0,0.0,0.0
17,1969,11,2227,0.0,0.0,0.0,0.0
3,1973,1,8,1.0,0.0,0.0,0.0
26,1984,13,6,0.0,0.0,0.0,0.0
0,1991,5,13,0.0,0.0,0.0,0.0
3,1989,9,103,1.0,0.0,0.0,0.0
6,2009,5,109,0.0,0.0,0.0,0.0
7,1974,15,485,0.0,0.0,0.0,0.0
0,1977,9,484,0.0,0.0,0.0,0.0
0,1981,11,678,0.0,0.0,0.0,0.0
4,2004,2,18,0.0,0.0,1.0,0.0
19,1968,12,2227,0.0,0.0,0.0,0.0
26,1976,12,6,0.0,0.0,0.0,0.0
7,1979,5,609,0.0,0.0,0.0,0.0
18,1987,11,162,0.0,0.0,0.0,0.0
0,1991,8,153,0.0,0.0,0.0,0.0
23,1983,2,12,0.0,1.0,0.0,0.0
19,1984,14,162,0.0,0.0,0.0,0.0
7,1984,13,6,0.0,0.0,1.0,0.0
4,1963,2,401,0.0,0.0,0.0,0.0
21,1983,6,401,0.0,0.0,0.0,0.0
6,1991,10,264,1.0,0.0,0.0,0.0
1,1997,12,401,0.0,0.0,1.0,0.0
5,2003,14,162,0.0,0.0,1.0,0.0
0,1981,13,162,0.0,0.0,0.0,0.0
18,1994,12,162,0.0,0.0,0.0,0.0
0,1987,4,7,0.0,0.0,0.0,0.0
6,1973,5,36,0.0,0.0,0.0,0.0
19,2002,12,103,0.0,0.0,0.0,0.0
3,2002,16,223,0.0,1.0,0.0,0.0
20,2010,3,18,0.0,1.0,0.0,0.0
6,1995,14,578,1.0,0.0,0.0,0.0
24,1971,10,332,0.0,0.0,0.0,0.0
0,1974,12,678,0.0,0.0,0.0,0.0
23,2011,16,0,0.0,0.0,0.0,0.0
14,1955,2,7,1.0,0.0,0.0,0.0
6,1993,4,37,0.0,1.0,0.0,0.0
3,1969,10,485,0.0,0.0,0.0,0.0
26,1983,12,6,0.0,0.0,0.0,0.0
22,1997,2,785,0.0,0.0,0.0,0.0
5,1978,1,8,0.0,0.0,0.0,0.0
12,2001,10,228,0.0,0.0,0.0,0.0
13,1953,2,223,0.0,0.0,0.0,0.0
2,2010,15,18,0.0,0.0,0.0,1.0
12,1990,11,401,0.0,0.0,0.0,0.0
8,1970,6,790,0.0,0.0,0.0,0.0
14,1997,2,785,1.0,0.0,0.0,0.0
